"id","facility_construction_status","facility_name","naic_code","facility_category","facility_type","target_saving","display_pic_url","unit_number","street_number","street_name","city","country","province","postal_code","address","sector","gross_floor_area","number_of_storeys","occupancy","number_of_building","company_id","facility_id_general_status","facility_id_submission_status","ng_distribution_company","ng_distribution_company_data_extraction","longitude","latitude","facility_bas","facility_bas_connectivity","is_approved","approved_by","is_active","created_at","updated_at","created_by","updated_by","total_electricity_savings","energy_savings","total_incentive_earned","benchmarking_eui","facility_nickname","year_of_construction","facility_ubi","serial_number"
294,NULL,"DIRTT Casework","321919","321","321919",NULL,NULL,"","7303","30 St SE","Calgary","Canada","Alberta","T2C1N6",NULL,"31",NULL,NULL,NULL,NULL,457,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-05-23 17:31:20.362","2025-05-23 17:34:22.36",691,691,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2
295,NULL,"a","111130","111","111130",NULL,NULL,"","a","a","a","Canada","Alberta","t4T4T4",NULL,"11",NULL,NULL,NULL,NULL,509,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-05-23 20:32:51.291","2025-05-23 20:33:36.791",768,768,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
296,NULL,"Metis Nation of Alberta Youth Centre","561110","561","561110",NULL,"https://semiproduploads.blob.core.windows.net/files/_160549_unknown1748281055745.png?sv=2025-05-05&spr=https&se=2035-05-26T17%3A37%3A35Z&sr=b&sp=r&sig=QV4thIQKMS1M4oNjWcrBdENDhaCHMR4dtI17%2BZs%2B02w%3D","","11821","123 Street","Edmonton","Canada","Alberta","T5L0G7",NULL,"56",NULL,NULL,NULL,NULL,448,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-05-26 17:45:59.616","2025-05-30 16:39:57.541",678,678,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3
297,NULL,"Delia Grey Provincial Office","561110","561","561110",NULL,"https://semiproduploads.blob.core.windows.net/files/_202036_unknown1748292195089.png?sv=2025-05-05&spr=https&se=2035-05-26T20%3A43%3A15Z&sr=b&sp=r&sig=z14EzGo0myzY3zGkseiz3qYYuLMiYEYvaBZB71MITfs%3D","","11738","Kingsway NW","Edmonton","Canada","Alberta","T5G0X5",NULL,"56",NULL,NULL,NULL,NULL,448,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-05-26 20:46:04.388","2025-06-02 15:51:20.684",678,678,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4
298,NULL,"Cargill Canola Crush Camrose","311225","311","311225",NULL,NULL,"","46450 ","Range road 200","Camrose","Canada","Alberta","T4V2M9",NULL,"31",NULL,NULL,NULL,NULL,507,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-05-27 16:56:32.437","2025-05-27 17:52:32.587",764,764,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
299,NULL,"DIRTT Woodshop","321999","321","321999",NULL,NULL,"","7504","30 St SE","Calgary","Canada","Alberta","T2C1M8",NULL,"31",NULL,NULL,NULL,NULL,457,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-05-27 17:10:40.385","2025-05-27 17:14:45.297",691,691,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3
300,NULL,"DIRTT Metal and Timber Shop","332311","332","332311",NULL,NULL,"","6335","57 St SE","Calgary","Canada","Alberta","T2C5K9",NULL,"31",NULL,NULL,NULL,NULL,457,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-05-27 17:15:58.882","2025-05-27 17:17:57.324",691,691,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4
301,NULL,"E&A Tire Recycling ","562920","562","562920",NULL,NULL,"12","12","pine grove","Athabasca","Canada","Alberta","T9S2A4",NULL,"56",NULL,NULL,NULL,NULL,438,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-05-28 00:38:12.663","2025-05-29 09:11:47.456",663,663,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2
302,NULL,"Cnoon International - Kinosis ( K1A )","211141","211","211141",NULL,NULL," K1A – 02-35-084-07 W4M ","  K1A – 02-35-084-07 W4M ","11 Km south of Anzac on highway 881","Anzac","Canada","Alberta","T0P1J0",NULL,"21",NULL,NULL,NULL,NULL,346,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-05-28 17:19:14.946","2025-06-12 20:09:36.081",524,524,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2
303,NULL,"15-3-83-15w5","211110","211","211110",NULL,NULL,"2800 Centennial Place","520","3rd Avenue SW","Calgary","Canada","Alberta","T2P0R2",NULL,"21",NULL,NULL,NULL,NULL,503,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-05-28 23:15:32.162","2025-06-02 22:36:27.972",695,695,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
304,NULL,"Elmworth Generating Station","221112","221","221112",NULL,"https://semiproduploads.blob.core.windows.net/files/_4783808_unknown1748546491864.JPG?sv=2025-05-05&spr=https&se=2035-05-29T19%3A21%3A32Z&sr=b&sp=r&sig=L8vDas%2BUctAgi0yzm9YF1LwstqQ0%2B6u00nnyMCy%2FR4k%3D","","701044","Range Road 114","Elmworth","Canada","Alberta","T0H1J0",NULL,"22",NULL,NULL,NULL,NULL,512,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-05-29 19:22:53.047","2025-05-30 16:29:13.564",773,773,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
305,NULL,"PBG Leduc Manufacturing","339999","339","339999",NULL,NULL,"102","4101"," 65A Avenue","Leduc","Canada","Alberta","T9E0Z4",NULL,"31",NULL,NULL,NULL,NULL,513,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-05-29 20:07:09.372","2025-05-29 20:09:33.076",774,774,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
306,NULL,"16-3-83-15w5","211110","211","211110",NULL,NULL,"2800 Centennial Place","520","3rd Avenue SW","Calgary","Canada","Alberta","T2P0R2",NULL,"21",NULL,NULL,NULL,NULL,503,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-01 22:37:58.997","2025-06-01 22:39:08.631",695,695,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2
307,NULL,"2-11-83-15w5","211110","211","211110",NULL,NULL,"2800 Centennial Place","520","3rd Avenue SW","Calgary","Canada","Alberta","T2P0R2",NULL,"21",NULL,NULL,NULL,NULL,503,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-01 22:41:46.799","2025-06-01 22:42:11.682",695,695,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3
308,NULL,"16-31-81-14w5","211110","211","211110",NULL,NULL,"2800 Centennial Place","520","3rd Avenue SW","Calgary","Canada","Alberta","T2P0R2",NULL,"21",NULL,NULL,NULL,NULL,503,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-01 22:44:10.136","2025-06-01 22:44:47.386",695,695,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4
309,NULL,"3-11-83-15w5","211110","211","211110",NULL,NULL,"2800 Centennial Place","520","3rd Avenue SW","Calgary","Canada","Alberta","T2P0R2",NULL,"21",NULL,NULL,NULL,NULL,503,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-01 22:46:59.798","2025-06-01 22:47:25.341",695,695,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5
310,NULL,"2-10-83-15w5","211110","211","211110",NULL,NULL,"2800 Centennial Place","520","3rd Avenue SW","Calgary","Canada","Alberta","T2P0R2",NULL,"21",NULL,NULL,NULL,NULL,503,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-01 22:51:02.929","2025-06-01 22:52:39.01",695,695,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6
311,NULL,"Wildcat Hills Unit Gas Field","211110","211","211110",NULL,"https://semiproduploads.blob.core.windows.net/files/_236892_unknown1748878701469.pdf?sv=2025-05-05&spr=https&se=2035-06-02T15%3A38%3A21Z&sr=b&sp=r&sig=U%2FCsi0fawZUXfLBG3Q0Cs2NoPgHmBA6Y6XOfSZLr5YM%3D","","06-16-026-05w5","Range Rd 54","Rocky View County","Canada","Alberta","T0L0W0",NULL,"21",NULL,NULL,NULL,NULL,168,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,3,"2025-06-02 15:38:30.285","2025-06-12 19:08:36.9",292,292,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
312,NULL,"Terrestrial X","332710","332","332710",NULL,NULL,"6244","50th","Street","Edmonton","Canada","Alberta","T6B2N7",NULL,"31",NULL,NULL,NULL,NULL,516,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-02 20:40:38.81","2025-06-02 20:52:00.996",780,780,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
313,NULL,"Edmonton MFG","321999","321","321999",NULL,NULL,"","14810","131 Ave NW","Edmonton","Canada","Alberta","T5L4Y3",NULL,"31",NULL,NULL,NULL,NULL,383,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-03 19:31:42.488","2025-06-03 21:17:42.092",584,584,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2
314,NULL,"Balzers Canada ","238990","238","238990",NULL,NULL,"","235051","Wrangler Drive","Rockyview","Canada","Alberta","T1K0K3",NULL,"23",NULL,NULL,NULL,NULL,517,1,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-04 16:34:32.557","2025-06-04 16:34:32.557",781,781,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
315,NULL,"City of Medicine Hat Compost Facility","562210","562","562210",NULL,"https://semiproduploads.blob.core.windows.net/files/_121959_unknown1749138565879.JPG?sv=2025-05-05&spr=https&se=2035-06-05T15%3A49%3A25Z&sr=b&sp=r&sig=bxwoF7AJxTtxslCjuosag9VysZuMZg5maw4YcXJwYxM%3D","13002","52A","Range Road","Cypress County","Canada","Alberta","T1C1S6",NULL,"56",NULL,NULL,NULL,NULL,518,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-05 15:51:16.581","2025-06-05 15:53:52.755",783,783,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
316,NULL,"Test","562920","562","562920",NULL,NULL,"","4003","Test","Calgary","Canada","Alberta","A1A6G6",NULL,"56",NULL,NULL,NULL,NULL,521,1,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,3,"2025-06-05 16:18:12.727","2025-07-08 20:15:38.704",793,793,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
317,NULL,"Maple Leaf Foods Hatchery Wetaskiwin","112340","112","112340",NULL,NULL,"","4710","39 Avenue","Wetaskiwin","Canada","Alberta","T9A3G2",NULL,"11",NULL,NULL,NULL,NULL,46,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-05 18:38:55.445","2025-06-05 18:41:18.8",782,782,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2
318,NULL,"Empl created + Empl Started","562990","562","562990",NULL,NULL,"","312","Hello","Calgary","Canada","Alberta","T3M3P1",NULL,"56",NULL,NULL,NULL,NULL,522,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,3,"2025-06-05 19:09:07.569","2025-06-05 19:35:45.229",795,795,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
319,NULL,"Empl created + Owner started + Empl Submited","114210","114","114210",NULL,NULL,"","333","aaa","sadasd","Canada","Alberta","t3m3m3",NULL,"11",NULL,NULL,NULL,NULL,522,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,3,"2025-06-05 19:12:51.162","2025-06-05 19:35:47.066",795,795,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2
320,NULL,"Owner created + owner started + owner submitted","237310","237","237310",NULL,NULL,"","213","aa","sdasd","Canada","Alberta","t4t4t4",NULL,"23",NULL,NULL,NULL,NULL,522,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,3,"2025-06-05 19:16:18.315","2025-06-05 19:35:48.751",794,795,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3
321,NULL,"Owner created + owner start + emp subm ","237120","237","237120",NULL,NULL,"","213","Asd","Casd","Canada","Alberta","t4t4t4",NULL,"23",NULL,NULL,NULL,NULL,522,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,3,"2025-06-05 19:17:23.939","2025-06-05 19:35:50.26",794,795,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4
322,NULL,"sad","561710","561","561710",NULL,NULL,"","213","123","asd","Canada","Alberta","t4t4t4",NULL,"56",NULL,NULL,NULL,NULL,522,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,3,"2025-06-05 19:27:24.926","2025-06-05 19:35:52.101",795,795,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5
323,NULL,"sssmmmmm","561310","561","561310",NULL,NULL,"","222","aaa","asd","Canada","Alberta","t4t4t4",NULL,"56",NULL,NULL,NULL,NULL,522,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,3,"2025-06-05 19:31:36.615","2025-06-05 19:36:03.758",794,795,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6
324,NULL,".mmm","322122","322","322122",NULL,NULL,"","99","mm","mm","Canada","Alberta","t4t4t4",NULL,"31",NULL,NULL,NULL,NULL,522,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,3,"2025-06-06 13:27:33.839","2025-07-08 20:29:26.091",794,794,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7
325,NULL,"asdas","113210","113","113210",NULL,NULL,"","123","asd","asd","Canada","Alberta","t3t3t3",NULL,"11",NULL,NULL,NULL,NULL,70,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-06 13:57:10.243","2025-06-06 13:57:19.504",795,795,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12
326,NULL,"Cnooc International Upgrader","211141","211","211141",NULL,NULL," "," 3-31-085-06 W4M ","Long Lake site on Highway 881","Anzac","Canada","Alberta","T0P1J0",NULL,"21",NULL,NULL,NULL,NULL,346,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-06 18:48:30.465","2025-06-12 20:11:52.256",524,524,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3
327,NULL,"bloodhound trucking services inc","484233","484","484233",NULL,NULL,"42","42 martinvalley crt ne","martinvalley crt ne","calgary","Canada","Alberta","T3J4L9",NULL,"48",NULL,NULL,NULL,NULL,526,1,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-08 20:06:09.328","2025-06-08 20:06:09.328",800,800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
328,NULL,"Rival Trade Brewing Brew House","312120","312","312120",NULL,"https://semiproduploads.blob.core.windows.net/files/_294002_unknown1749501546687.png?sv=2025-05-05&spr=https&se=2035-06-09T20%3A39%3A07Z&sr=b&sp=r&sig=jlOOYt8Jeb3hqpFpe1fneEzHiirN4NCUzpuSXGdQYTI%3D","","3","Gateway Drive","Alhambra","Canada","Alberta","T4T1P3",NULL,"31",NULL,NULL,NULL,NULL,527,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-09 20:40:03.357","2025-06-10 18:40:18.237",801,801,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
329,NULL,"Wildcat Hills 01-03-028-06W5M Well Site","211110","211","211110",NULL,"https://semiproduploads.blob.core.windows.net/files/_131245_unknown1749502530626.pdf?sv=2025-05-05&spr=https&se=2035-06-09T20%3A55%3A30Z&sr=b&sp=r&sig=lFcvcotDyPB6S2DwWt1FZe2GX7SZtKhvoV0xkLMMS9k%3D","51°21'35""N 114°45'08""W","Rural Location - No Fixed Address","Rural Location - No Fixed Address","Rocky View County","Canada","Alberta","T0L0W0",NULL,"21",NULL,NULL,NULL,NULL,168,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-09 20:56:19.005","2025-06-12 19:23:52.784",292,292,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2
330,NULL,"Wildcat Hills 04-08-027-05W5M Well Site","211110","211","211110",NULL,"https://semiproduploads.blob.core.windows.net/files/_67442_unknown1749504141587.pdf?sv=2025-05-05&spr=https&se=2035-06-09T21%3A22%3A21Z&sr=b&sp=r&sig=fB9tsN%2B6ZZooa%2B3%2F4W9tad4uljUOcNl35t2%2BGw4iueQ%3D","51°16'40""N 114°40'16""W","Rural Location - No Fixed Address","Rural Location - No Fixed Address","Rocky View County","Canada","Alberta","T0L0W0",NULL,"21",NULL,NULL,NULL,NULL,168,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-09 21:22:35.968","2025-06-12 19:24:56.377",292,292,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3
331,NULL,"Wildcat Hills 05-24-027-06W5M Well Site","211110","211","211110",NULL,"https://semiproduploads.blob.core.windows.net/files/_88286_unknown1749505106030.pdf?sv=2025-05-05&spr=https&se=2035-06-09T21%3A38%3A26Z&sr=b&sp=r&sig=IaApb6hMpYKbcFrw4yFJ%2F972OOUDqGkH8Dgb%2BLKqKr8%3D","51°19'07""N 114°43'29""W","Rural Location - No Fixed Address","Rural Location - No Fixed Address","Rocky View County","Canada","Alberta","T0L0W0",NULL,"21",NULL,NULL,NULL,NULL,168,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-09 21:30:11.437","2025-06-12 19:25:58.71",292,292,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4
332,NULL,"Foremost Equipment LP","333120","333","333120",NULL,"https://semiproduploads.blob.core.windows.net/files/_352342_unknown1749504595871.jpg?sv=2025-05-05&spr=https&se=2035-06-09T21%3A29%3A56Z&sr=b&sp=r&sig=N%2F5d0EbVGyEhbUEVLBZ2EAD4EcbZDQpxVNT4k0ytLQQ%3D","","5221 - 46th Street","46","Stettler","Canada","Alberta","T0C2L0",NULL,"31",NULL,NULL,NULL,NULL,528,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-09 21:31:00.351","2025-06-09 22:37:54.181",802,802,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
333,NULL,"Metro Machine Works","332710","332","332710",NULL,NULL,"","4416","64th Ave SE","Calgary","Canada","Alberta","T2C2B3",NULL,"31",NULL,NULL,NULL,NULL,529,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-09 21:59:48.054","2025-06-11 13:14:34.703",803,803,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
334,NULL,"TestFacility10062025","562990","562","562990",NULL,NULL,"","1","Street","Alberta","Canada","Alberta","x1x1x1",NULL,"56",NULL,NULL,NULL,NULL,22,1,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,3,"2025-06-10 08:34:18.545","2025-07-08 20:15:50.722",132,132,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
335,NULL,"rew","111120","111","111120",NULL,NULL,"","32","3223","Calgary","Canada","Alberta","A1A1A1",NULL,"11",NULL,NULL,NULL,NULL,499,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,3,"2025-06-10 16:19:47.337","2025-07-08 20:24:06.311",754,754,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2
336,NULL,"asd","114210","114","114210",NULL,NULL,"","1233","asdasd","asdasd","Canada","Alberta","g4g4g4",NULL,"11",NULL,NULL,NULL,NULL,522,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,3,"2025-06-10 16:28:22.571","2025-07-08 20:48:49.404",794,794,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
337,NULL,"nmnn","561710","561","561710",NULL,NULL,"","88","kk,","mmm","Canada","Alberta","t6t6t6",NULL,"56",NULL,NULL,NULL,NULL,530,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-10 16:54:29.369","2025-06-10 16:55:08.798",804,804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
338,NULL,"Memememe","237210","237","237210",NULL,NULL,"","123","asd","asd","Canada","Alberta","t4t4t4",NULL,"23",NULL,NULL,NULL,NULL,522,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,3,"2025-06-10 18:09:17.748","2025-07-08 20:48:51.301",805,805,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9
339,NULL,"Leduc ECO Station","562110","562","562110",NULL,NULL,"","6102","46 Street","Leduc","Canada","Alberta","T9E6T8",NULL,"56",NULL,NULL,NULL,NULL,524,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-10 20:26:54.223","2025-06-24 20:36:47.367",798,798,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
340,NULL,"Test facility","562990","562","562990",NULL,NULL,"","123","Maple Street","Calgary","Canada","Alberta","A1A1A1",NULL,"56",NULL,NULL,NULL,NULL,70,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,3,"2025-06-11 09:54:37.437","2025-07-08 20:16:00.092",131,131,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
341,NULL,"Test creation application","111421","111","111421",NULL,NULL,"","22","22","Wroclaw","Canada","Alberta","A1A1A1",NULL,"11",NULL,NULL,NULL,NULL,70,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,3,"2025-06-11 09:54:52.04","2025-07-08 20:16:13.067",131,131,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14
342,NULL,"233 dddd","111940","111","111940",NULL,NULL,"","32","333","Calgonton","Canada","Alberta","A1A1A1",NULL,"11",NULL,NULL,NULL,NULL,533,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,3,"2025-06-11 13:20:52.499","2025-07-08 20:23:05.862",811,811,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
343,NULL,"3344","237210","237","237210",NULL,NULL,"","33","324","Helper","Canada","Alberta","G5G5G5",NULL,"23",NULL,NULL,NULL,NULL,533,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,3,"2025-06-11 13:44:02.423","2025-07-08 20:23:16.657",811,811,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2
344,NULL,"Camlin Energy","562920","562","562920",NULL,NULL,"","23","123","Caglary","Canada","Alberta","A1A1A1",NULL,"56",NULL,NULL,NULL,NULL,533,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,3,"2025-06-11 15:56:18.738","2025-07-08 20:23:43.389",811,811,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3
345,NULL,"Wildcat Hills 06-05-027-05W5M Well Site","211110","211","211110",NULL,"https://semiproduploads.blob.core.windows.net/files/_80104_unknown1749657586406.pdf?sv=2025-05-05&spr=https&se=2035-06-11T15%3A59%3A46Z&sr=b&sp=r&sig=f3102BN2FpMTvxW9hUhk5sxkIxeZCAQzOCaLc0u1Ong%3D","51°17'40""N 114°40'18""W","Rural Location - No Fixed Address","Rural Location - No Fixed Address","Rocky View County","Canada","Alberta","T0L0W0",NULL,"21",NULL,NULL,NULL,NULL,168,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-11 16:03:26.549","2025-06-12 19:26:48.778",292,292,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5
346,NULL,"Wildcat Hills 06-29-026-05W5M Well Site","211110","211","211110",NULL,"https://semiproduploads.blob.core.windows.net/files/_61649_unknown1749658814915.pdf?sv=2025-05-05&spr=https&se=2035-06-11T16%3A20%3A15Z&sr=b&sp=r&sig=z%2Bz8tBbC6gaNeo0y4d6lkDwCpiezJeV%2B9TV2UhiVrvg%3D","51°14'51""N 114°40'06""W","Rural Location - No Fixed Address","Rural Location - No Fixed Address","Rocky View County","Canada","Alberta","T0L0W0",NULL,"21",NULL,NULL,NULL,NULL,168,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-11 16:20:18.259","2025-06-12 19:28:10.074",292,292,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6
347,NULL,"Waste Water Treatment Plant","221320","221","221320",NULL,NULL,"","102A","Bow Valley Trail","Canmore","Canada","Alberta","T1W3B7",NULL,"22",NULL,NULL,NULL,NULL,534,2,0,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-11 16:21:34.218","2025-06-11 16:23:28.973",812,812,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
348,NULL,"Wildcat Hills 06-32-026-05W5M Well Site","211110","211","211110",NULL,"https://semiproduploads.blob.core.windows.net/files/_76823_unknown1749659087403.pdf?sv=2025-05-05&spr=https&se=2035-06-11T16%3A24%3A47Z&sr=b&sp=r&sig=I%2BC5CvQ7jhaN%2BfhpTQ9p49jz9oCSIu78NTV1Ow%2BnzCE%3D","51°15'44""N 114°40'12""W","Rural Location - No Fixed Address","Rural Location - No Fixed Address","Rocky View County","Canada","Alberta","T0L0W0",NULL,"21",NULL,NULL,NULL,NULL,168,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-11 16:24:51.082","2025-06-12 19:29:39.524",292,292,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7
349,NULL,"Wildcat Hills 06-35-027-06W5M Well Site","211110","211","211110",NULL,"https://semiproduploads.blob.core.windows.net/files/_146971_unknown1749659325466.pdf?sv=2025-05-05&spr=https&se=2035-06-11T16%3A28%3A45Z&sr=b&sp=r&sig=TXLIQTw2A054GTn1V5FqEuvE4QDbNK8YFuvOQnHFXwA%3D","51°20'55""N 114°44'36""W","Rural Location - No Fixed Address","Rural Location - No Fixed Address","Rocky View County","Canada","Alberta","T0L0W0",NULL,"21",NULL,NULL,NULL,NULL,168,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-11 16:29:04.194","2025-06-12 19:30:32.508",292,292,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8
350,NULL,"Wildcat Hills 07-26-027-06W5M Well Site","211110","211","211110",NULL,"https://semiproduploads.blob.core.windows.net/files/_118794_unknown1749660934592.pdf?sv=2025-05-05&spr=https&se=2035-06-11T16%3A55%3A34Z&sr=b&sp=r&sig=xSs4%2BQOMa9NvgPbco4O7oW0B8Abm8ynR0lNq%2FkILUK0%3D","51°20'05""N 114°44'12""W","Rural Location - No Fixed Address","Rural Location - No Fixed Address","Rocky View County","Canada","Alberta","T0L0W0",NULL,"21",NULL,NULL,NULL,NULL,168,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,1,"2025-06-11 16:55:52.358","2025-06-12 19:31:19.57",292,292,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9
351,NULL,"Wildcat Hills 10-06-027-05W5M Well Site","211110","211","211110",NULL,"https://semiproduploads.blob.core.windows.net/files/_76584_unknown1749661488459.pdf?sv=2025-05-05&spr=https&se=2035-06-11T17%3A04%3A48Z&sr=b&sp=r&sig=ZJ1gl96wK7P1YkINxW80K3mhkEDcP9HZeh1CAdr0fKk%3D","51°16'53""N 114°41'24""W","Rural Location - No Fixed Address","Rural Location - No Fixed Address","Rocky View County","Canada","Alberta","T0L0W0",NULL,"21",NULL,NULL,NULL,NULL,168,3,2,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,3,"2025-06-11 17:04:51.223","2025-06-12 19:13:12.515",292,292,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10
